rel_path	frames	fps	first_freeze_s	frozen_frac	noisy_frac	lap_med	lap_max	flag
worker2/PPCC/candle/s0/j0/n6/base	195	20.0		0.0	0.0	728.0	829.0	OK
worker2/PPCC/candle/s0/j0/n7/base	193	20.0		0.0	0.0	723.0	830.0	OK
worker2/PPCC/candle/s0/j0/n8/base	270	20.0		0.0	0.0	743.0	849.0	OK
worker2/PPCC/candle/s0/j0/n9/base	185	20.0		0.0	0.0	739.0	827.0	OK
worker2/PPCC/candle/s0/j1/n0/base	360	20.0		0.0	0.0	754.0	839.0	OK
worker2/PPCC/candle/s0/j1/n1/base	103	20.0		0.0	0.0	718.0	795.0	OK
worker2/PPCC/candle/s0/j1/n2/base	103	20.0		0.0	0.0	738.0	867.0	OK
worker2/PPCC/candle/s0/j1/n3/base	360	20.0		0.0	0.0	737.0	832.0	OK
worker2/PPCC/candle/s0/j1/n4/base	108	20.0		0.0	0.0	735.0	844.0	OK
worker2/PPCC/candle/s0/j1/n5/base	360	20.0		0.0	0.0	757.0	840.0	OK
worker2/PPCC/candle/s0/j1/n6/base	100	20.0		0.0	0.0	733.0	808.0	OK
worker2/PPCC/candle/s0/j1/n7/base	93	20.0		0.0	0.0	721.0	790.0	OK
worker2/PPCC/candle/s0/j1/n8/base	360	20.0		0.0	0.0	737.0	811.0	OK
worker2/PPCC/candle/s0/j1/n9/base	123	20.0		0.0	0.0	729.0	819.0	OK
worker2/PPCC/candle/s0/j2/n0/base	200	20.0		0.0	0.0	729.0	883.0	OK
worker2/PPCC/candle/s0/j2/n1/base	203	20.0		0.0	0.0	758.0	862.0	OK
worker2/PPCC/candle/s0/j2/n2/base	200	20.0		0.0	0.0	761.0	862.0	OK
worker2/PPCC/candle/s0/j2/n3/base	198	20.0		0.0	0.0	767.0	849.0	OK
worker2/PPCC/candle/s0/j2/n4/base	198	20.0		0.0	0.0	761.0	855.0	OK
worker2/PPCC/candle/s0/j2/n5/base	360	20.0		0.0	0.0	769.0	853.0	OK
worker2/PPCC/candle/s0/j2/n6/base	195	20.0		0.0	0.0	765.0	846.0	OK
worker2/PPCC/candle/s0/j2/n7/base	190	20.0		0.0	0.0	770.0	854.0	OK
worker2/PPCC/candle/s0/j2/n8/base	360	20.0		0.0	0.0	766.0	857.0	OK
worker2/PPCC/candle/s0/j2/n9/base	115	20.0		0.0	0.0	754.0	833.0	OK
worker2/PPCC/candle/s0/j3/n0/base	360	20.0		0.0	0.0	768.0	855.0	OK
worker2/PPCC/candle/s0/j3/n1/base	360	20.0		0.0	0.0	767.0	843.0	OK
worker2/PPCC/candle/s0/j3/n2/base	360	20.0		0.0	0.0	759.0	877.0	OK
worker2/PPCC/candle/s0/j3/n3/base	360	20.0		0.0	0.0	775.0	845.0	OK
worker2/PPCC/candle/s0/j3/n4/base	360	20.0		0.0	0.0	773.0	860.0	OK
worker2/PPCC/candle/s0/j3/n5/base	360	20.0		0.0	0.0	759.0	844.0	OK
worker2/PPCC/candle/s0/j3/n6/base	113	20.0		0.0	0.0	745.0	823.0	OK
worker2/PPCC/candle/s0/j3/n7/base	360	20.0		0.0	0.0	761.0	833.0	OK
worker2/PPCC/candle/s0/j3/n8/base	360	20.0		0.0	0.0	763.0	852.0	OK
worker2/PPCC/candle/s0/j3/n9/base	360	20.0		0.0	0.0	757.0	858.0	OK
worker2/PPCC/candle/s0/j4/n0/base	118	20.0		0.0	0.0	735.0	838.0	OK
worker2/PPCC/candle/s0/j4/n1/base	118	20.0		0.0	0.0	746.0	838.0	OK
worker2/PPCC/candle/s0/j4/n2/base	100	20.0		0.0	0.0	725.0	813.0	OK
worker2/PPCC/candle/s0/j4/n3/base	203	20.0		0.0	0.0	746.0	838.0	OK
worker2/PPCC/candle/s0/j4/n4/base	113	20.0		0.0	0.0	728.0	813.0	OK
worker2/PPCC/candle/s0/j4/n5/base	198	20.0		0.0	0.0	745.0	863.0	OK
worker2/PPCC/candle/s0/j4/n6/base	198	20.0		0.0	0.0	744.0	818.0	OK
worker2/PPCC/candle/s0/j4/n7/base	193	20.0		0.0	0.0	736.0	806.0	OK
worker2/PPCC/candle/s0/j4/n8/base	193	20.0		0.0	0.0	742.0	855.0	OK
worker2/PPCC/candle/s0/j4/n9/base	328	20.0		0.0	0.0	755.0	828.0	OK
worker2/PPCC/candle/s1/j0/n0/base	360	20.0		0.0	0.0	923.0	1440.0	OK
worker2/PPCC/candle/s1/j0/n1/base	123	20.0		0.0	0.0	923.0	1339.0	OK
worker2/PPCC/candle/s1/j0/n2/base	360	20.0		0.0	0.0	962.0	1347.0	OK
worker2/PPCC/candle/s1/j0/n3/base	360	20.0		0.0	0.0	958.0	1274.0	OK
worker2/PPCC/candle/s1/j0/n4/base	360	20.0		0.0	0.0	918.0	1157.0	OK
worker2/PPCC/candle/s1/j0/n5/base	115	20.0		0.0	0.0	927.0	1171.0	OK
worker2/PPCC/candle/s1/j0/n6/base	120	20.0		0.0	0.0	914.0	1195.0	OK
worker2/PPCC/candle/s1/j0/n7/base	120	20.0		0.0	0.0	910.0	1293.0	OK
worker2/PPCC/candle/s1/j0/n8/base	120	20.0		0.0	0.0	922.0	1205.0	OK
worker2/PPCC/candle/s1/j0/n9/base	125	20.0		0.0	0.0	906.0	1154.0	OK
worker2/PPCC/candle/s1/j1/n0/base	165	20.0		0.0	0.0	889.0	1406.0	OK
worker2/PPCC/candle/s1/j1/n1/base	160	20.0		0.0	0.0	888.0	1385.0	OK
worker2/PPCC/candle/s1/j1/n2/base	160	20.0		0.0	0.0	890.0	1425.0	OK
worker2/PPCC/candle/s1/j1/n3/base	130	20.0		0.0	0.0	904.0	1417.0	OK
worker2/PPCC/candle/s1/j1/n4/base	360	20.0		0.0	0.0	898.0	1325.0	OK
worker2/PPCC/candle/s1/j1/n5/base	128	20.0		0.0	0.0	897.0	1362.0	OK
worker2/PPCC/candle/s1/j1/n6/base	130	20.0		0.0	0.0	900.0	1374.0	OK
worker2/PPCC/candle/s1/j1/n7/base	140	20.0		0.0	0.0	897.0	1411.0	OK
worker2/PPCC/candle/s1/j1/n8/base	270	20.0		0.0	0.0	910.0	1370.0	OK
worker2/PPCC/candle/s1/j1/n9/base	135	20.0		0.0	0.0	898.0	1345.0	OK
worker2/PPCC/candle/s1/j2/n0/base	168	20.0		0.0	0.0	881.0	1484.0	OK
worker2/PPCC/candle/s1/j2/n1/base	163	20.0		0.0	0.0	886.0	1433.0	OK
worker2/PPCC/candle/s1/j2/n2/base	135	20.0		0.0	0.0	897.0	1491.0	OK
worker2/PPCC/candle/s1/j2/n3/base	130	20.0		0.0	0.0	895.0	1408.0	OK
worker2/PPCC/candle/s1/j2/n4/base	360	20.0		0.0	0.0	932.0	1281.0	OK
worker2/PPCC/candle/s1/j2/n5/base	320	20.0		0.0	0.0	881.0	1348.0	OK
worker2/PPCC/candle/s1/j2/n6/base	123	20.0		0.0	0.0	890.0	1399.0	OK
worker2/PPCC/candle/s1/j2/n7/base	145	20.0		0.0	0.0	888.0	1467.0	OK
worker2/PPCC/candle/s1/j2/n8/base	283	20.0		0.0	0.0	886.0	1342.0	OK
worker2/PPCC/candle/s1/j2/n9/base	140	20.0		0.0	0.0	880.0	1349.0	OK
worker2/PPCC/candle/s1/j3/n0/base	123	20.0		0.0	0.0	905.0	1304.0	OK
worker2/PPCC/candle/s1/j3/n1/base	123	20.0		0.0	0.0	902.0	1168.0	OK
worker2/PPCC/candle/s1/j3/n2/base	115	20.0		0.0	0.0	904.0	1259.0	OK
worker2/PPCC/candle/s1/j3/n3/base	120	20.0		0.0	0.0	904.0	1194.0	OK
worker2/PPCC/candle/s1/j3/n4/base	128	20.0		0.0	0.0	901.0	1081.0	OK
worker2/PPCC/candle/s1/j3/n5/base	148	20.0		0.0	0.0	893.0	1108.0	OK
worker2/PPCC/candle/s1/j3/n6/base	160	20.0		0.0	0.0	903.0	1162.0	OK
worker2/PPCC/candle/s1/j3/n7/base	130	20.0		0.0	0.0	886.0	1244.0	OK
worker2/PPCC/candle/s1/j3/n8/base	118	20.0		0.0	0.0	895.0	1171.0	OK
worker2/PPCC/candle/s1/j3/n9/base	360	20.0		0.0	0.0	914.0	1065.0	OK
worker2/PPCC/candle/s1/j4/n0/base	100	20.0		0.0	0.0	915.0	1468.0	OK
worker2/PPCC/candle/s1/j4/n1/base	98	20.0		0.0	0.0	933.0	1425.0	OK
worker2/PPCC/candle/s1/j4/n2/base	98	20.0		0.0	0.0	940.0	1322.0	OK
worker2/PPCC/candle/s1/j4/n3/base	360	20.0		0.0	0.0	883.0	1314.0	OK
worker2/PPCC/candle/s1/j4/n4/base	360	20.0		0.0	0.0	896.0	1197.0	OK
worker2/PPCC/candle/s1/j4/n5/base	100	20.0		0.0	0.0	938.0	1218.0	OK
worker2/PPCC/candle/s1/j4/n6/base	98	20.0		0.0	0.0	938.0	1206.0	OK
worker2/PPCC/candle/s1/j4/n7/base	360	20.0		0.0	0.0	914.0	1275.0	OK
worker2/PPCC/candle/s1/j4/n8/base	188	20.0		0.0	0.0	919.0	1224.0	OK
worker2/PPCC/candle/s1/j4/n9/base	360	20.0		0.0	0.0	939.0	1167.0	OK
worker2/PPCC/candle/s2/j0/n0/base	360	20.0		0.0	0.0	837.0	1005.0	OK
worker2/PPCC/candle/s2/j0/n1/base	360	20.0		0.0	0.0	880.0	1012.0	OK
worker2/PPCC/candle/s2/j0/n2/base	280	20.0		0.0	0.0	807.0	1004.0	OK
worker2/PPCC/candle/s2/j0/n3/base	360	20.0		0.0	0.0	874.0	1008.0	OK
worker2/PPCC/candle/s2/j0/n4/base	193	20.0		0.0	0.0	841.0	1010.0	OK
worker2/PPCC/candle/s2/j0/n5/base	128	20.0		0.0	0.0	822.0	1008.0	OK
worker2/PPCC/candle/s2/j0/n6/base	360	20.0		0.0	0.0	891.0	1008.0	OK
worker2/PPCC/candle/s2/j0/n7/base	145	20.0		0.0	0.0	825.0	1008.0	OK
worker2/PPCC/candle/s2/j0/n8/base	118	20.0		0.0	0.0	814.0	1000.0	OK
worker2/PPCC/candle/s2/j0/n9/base	235	20.0		0.0	0.0	818.0	1006.0	OK
worker2/PPCC/candle/s2/j1/n0/base	165	20.0		0.0	0.0	795.0	974.0	OK
worker2/PPCC/candle/s2/j1/n1/base	190	20.0		0.0	0.0	780.0	970.0	OK
worker2/PPCC/candle/s2/j1/n2/base	120	20.0		0.0	0.0	803.0	975.0	OK
worker2/PPCC/candle/s2/j1/n3/base	123	20.0		0.0	0.0	803.0	973.0	OK
worker2/PPCC/candle/s2/j1/n4/base	250	20.0		0.0	0.0	794.0	976.0	OK
worker2/PPCC/candle/s2/j1/n5/base	108	20.0		0.0	0.0	811.0	979.0	OK
worker2/PPCC/candle/s2/j1/n6/base	135	20.0		0.0	0.0	793.0	977.0	OK
worker2/PPCC/candle/s2/j1/n7/base	120	20.0		0.0	0.0	799.0	974.0	OK
worker2/PPCC/candle/s2/j1/n8/base	115	20.0		0.0	0.0	796.0	970.0	OK
worker2/PPCC/candle/s2/j1/n9/base	113	20.0		0.0	0.0	803.0	976.0	OK
worker2/PPCC/candle/s2/j2/n0/base	115	20.0		0.0	0.0	796.0	966.0	OK
worker2/PPCC/candle/s2/j2/n1/base	360	20.0		0.0	0.0	809.0	975.0	OK
worker2/PPCC/candle/s2/j2/n2/base	360	20.0		0.0	0.0	815.0	976.0	OK
worker2/PPCC/candle/s2/j2/n3/base	205	20.0		0.0	0.0	799.0	980.0	OK
worker2/PPCC/candle/s2/j2/n4/base	120	20.0		0.0	0.0	778.0	981.0	OK
worker2/PPCC/candle/s2/j2/n5/base	123	20.0		0.0	0.0	786.0	981.0	OK
worker2/PPCC/candle/s2/j2/n6/base	125	20.0		0.0	0.0	801.0	980.0	OK
worker2/PPCC/candle/s2/j2/n7/base	120	20.0		0.0	0.0	797.0	977.0	OK
worker2/PPCC/candle/s2/j2/n8/base	158	20.0		0.0	0.0	841.0	968.0	OK
worker2/PPCC/candle/s2/j2/n9/base	360	20.0		0.0	0.0	813.0	975.0	OK
worker2/PPCC/candle/s2/j3/n0/base	360	20.0		0.0	0.0	794.0	960.0	OK
worker2/PPCC/candle/s2/j3/n1/base	158	20.0		0.0	0.0	787.0	968.0	OK
worker2/PPCC/candle/s2/j3/n2/base	360	20.0		0.0	0.0	781.0	966.0	OK
worker2/PPCC/candle/s2/j3/n3/base	115	20.0		0.0	0.0	779.0	973.0	OK
worker2/PPCC/candle/s2/j3/n4/base	198	20.0		0.0	0.0	784.0	966.0	OK
worker2/PPCC/candle/s2/j3/n5/base	360	20.0		0.0	0.0	838.0	1026.0	OK
worker2/PPCC/candle/s2/j3/n6/base	360	20.0		0.0	0.0	807.0	967.0	OK
worker2/PPCC/candle/s2/j3/n7/base	270	20.0		0.0	0.0	768.0	958.0	OK
worker2/PPCC/candle/s2/j3/n8/base	268	20.0		0.0	0.0	760.0	961.0	OK
worker2/PPCC/candle/s2/j3/n9/base	263	20.0		0.0	0.0	788.0	964.0	OK
worker2/PPCC/candle/s2/j4/n0/base	360	20.0		0.0	0.0	800.0	958.0	OK
worker2/PPCC/candle/s2/j4/n1/base	108	20.0		0.0	0.0	786.0	927.0	OK
worker2/PPCC/candle/s2/j4/n2/base	205	20.0		0.0	0.0	780.0	951.0	OK
worker2/PPCC/candle/s2/j4/n3/base	105	20.0		0.0	0.0	781.0	926.0	OK
worker2/PPCC/candle/s2/j4/n4/base	98	20.0		0.0	0.0	785.0	941.0	OK
worker2/PPCC/candle/s2/j4/n5/base	360	20.0		0.0	0.0	832.0	981.0	OK
worker2/PPCC/candle/s2/j4/n6/base	123	20.0		0.0	0.0	788.0	933.0	OK
worker2/PPCC/candle/s2/j4/n7/base	290	20.0		0.0	0.0	810.0	963.0	OK
worker2/PPCC/candle/s2/j4/n8/base	360	20.0		0.0	0.0	800.0	951.0	OK
worker2/PPCC/candle/s2/j4/n9/base	343	20.0		0.0	0.0	817.0	1021.0	OK
worker2/PPCC/jug/s0/j0/n0/base	360	20.0		0.0	0.0	882.0	1013.0	OK
worker2/PPCC/jug/s0/j0/n1/base	360	20.0		0.0	0.0	864.0	1031.0	OK
worker2/PPCC/jug/s0/j0/n2/base	360	20.0		0.0	0.0	847.0	1040.0	OK
worker2/PPCC/jug/s0/j0/n3/base	360	20.0		0.0	0.0	870.0	1059.0	OK
worker2/PPCC/jug/s0/j0/n4/base	360	20.0		0.0	0.0	801.0	1031.0	OK
worker2/PPCC/jug/s0/j0/n5/base	360	20.0		0.0	0.0	839.0	1053.0	OK
worker2/PPCC/jug/s0/j0/n6/base	360	20.0		0.0	0.0	901.0	1049.0	OK
worker2/PPCC/jug/s0/j0/n7/base	360	20.0		0.0	0.0	895.0	1002.0	OK
worker2/PPCC/jug/s0/j0/n8/base	113	20.0		0.0	0.0	808.0	954.0	OK
worker2/PPCC/jug/s0/j0/n9/base	360	20.0		0.0	0.0	861.0	1001.0	OK
worker2/PPCC/jug/s0/j1/n0/base	360	20.0		0.0	0.0	916.0	1065.0	OK
worker2/PPCC/jug/s0/j1/n1/base	360	20.0		0.0	0.0	919.0	1051.0	OK
worker2/PPCC/jug/s0/j1/n2/base	360	20.0		0.0	0.0	916.0	1060.0	OK
worker2/PPCC/jug/s0/j1/n3/base	360	20.0		0.0	0.0	915.0	1070.0	OK
worker2/PPCC/jug/s0/j1/n4/base	360	20.0		0.0	0.0	920.0	1078.0	OK
worker2/PPCC/jug/s0/j1/n5/base	360	20.0		0.0	0.0	926.0	1056.0	OK
worker2/PPCC/jug/s0/j1/n6/base	360	20.0		0.0	0.0	902.0	1022.0	OK
worker2/PPCC/jug/s0/j1/n7/base	360	20.0		0.0	0.0	921.0	1049.0	OK
worker2/PPCC/jug/s0/j1/n8/base	360	20.0		0.0	0.0	909.0	1036.0	OK
worker2/PPCC/jug/s0/j1/n9/base	360	20.0		0.0	0.0	903.0	1024.0	OK
worker2/PPCC/jug/s0/j2/n0/base	360	20.0		0.0	0.0	895.0	1107.0	OK
worker2/PPCC/jug/s0/j2/n1/base	360	20.0		0.0	0.0	862.0	1074.0	OK
worker2/PPCC/jug/s0/j2/n2/base	360	20.0		0.0	0.0	915.0	1105.0	OK
worker2/PPCC/jug/s0/j2/n3/base	360	20.0		0.0	0.0	855.0	1126.0	OK
worker2/PPCC/jug/s0/j2/n4/base	360	20.0		0.0	0.0	849.0	1104.0	OK
worker2/PPCC/jug/s0/j2/n5/base	360	20.0		0.0	0.0	904.0	1152.0	OK
worker2/PPCC/jug/s0/j2/n6/base	360	20.0		0.0	0.0	863.0	1134.0	OK
worker2/PPCC/jug/s0/j2/n7/base	360	20.0		0.0	0.0	900.0	1094.0	OK
worker2/PPCC/jug/s0/j2/n8/base	353	20.0		0.0	0.0	865.0	1095.0	OK
worker2/PPCC/jug/s0/j2/n9/base	140	20.0		0.0	0.0	821.0	1058.0	OK
worker2/PPCC/jug/s0/j3/n0/base	360	20.0		0.0	0.0	970.0	1099.0	OK
worker2/PPCC/jug/s0/j3/n1/base	360	20.0		0.0	0.0	940.0	1076.0	OK
worker2/PPCC/jug/s0/j3/n2/base	105	20.0		0.0	0.0	843.0	996.0	OK
worker2/PPCC/jug/s0/j3/n3/base	360	20.0		0.0	0.0	952.0	1080.0	OK
worker2/PPCC/jug/s0/j3/n4/base	360	20.0		0.0	0.0	952.0	1078.0	OK
worker2/PPCC/jug/s0/j3/n5/base	360	20.0		0.0	0.0	969.0	1082.0	OK
worker2/PPCC/jug/s0/j3/n6/base	360	20.0		0.0	0.0	862.0	1015.0	OK
worker2/PPCC/jug/s0/j3/n7/base	360	20.0		0.0	0.0	963.0	1080.0	OK
worker2/PPCC/jug/s0/j3/n8/base	360	20.0		0.0	0.0	966.0	1113.0	OK
worker2/PPCC/jug/s0/j3/n9/base	360	20.0		0.0	0.0	991.0	1120.0	OK
worker2/PPCC/jug/s0/j4/n0/base	360	20.0		0.0	0.0	926.0	1096.0	OK
worker2/PPCC/jug/s0/j4/n1/base	360	20.0		0.0	0.0	873.0	1009.0	OK
worker2/PPCC/jug/s0/j4/n2/base	360	20.0		0.0	0.0	854.0	999.0	OK
worker2/PPCC/jug/s0/j4/n3/base	360	20.0		0.0	0.0	982.0	1109.0	OK
worker2/PPCC/jug/s0/j4/n4/base	103	20.0		0.0	0.0	854.0	1013.0	OK
worker2/PPCC/jug/s0/j4/n5/base	360	20.0		0.0	0.0	871.0	983.0	OK
worker2/PPCC/jug/s0/j4/n6/base	360	20.0		0.0	0.0	983.0	1085.0	OK
worker2/PPCC/jug/s0/j4/n7/base	360	20.0		0.0	0.0	979.0	1130.0	OK
worker2/PPCC/jug/s0/j4/n8/base	360	20.0		0.0	0.0	988.0	1114.0	OK
worker2/PPCC/jug/s0/j4/n9/base	360	20.0		0.0	0.0	902.0	1099.0	OK
worker2/PPCC/jug/s1/j0/n0/base	360	20.0		0.0	0.0	1166.0	1520.0	OK
worker2/PPCC/jug/s1/j0/n1/base	360	20.0		0.0	0.0	1131.0	1497.0	OK
worker2/PPCC/jug/s1/j0/n2/base	360	20.0		0.0	0.0	1106.0	1464.0	OK
worker2/PPCC/jug/s1/j0/n3/base	360	20.0		0.0	0.0	1120.0	1441.0	OK
worker2/PPCC/jug/s1/j0/n4/base	360	20.0		0.0	0.0	1112.0	1342.0	OK
worker2/PPCC/jug/s1/j0/n5/base	360	20.0		0.0	0.0	1102.0	1341.0	OK
worker2/PPCC/jug/s1/j0/n6/base	360	20.0		0.0	0.0	1106.0	1446.0	OK
worker2/PPCC/jug/s1/j0/n7/base	360	20.0		0.0	0.0	1113.0	1433.0	OK
worker2/PPCC/jug/s1/j0/n8/base	360	20.0		0.0	0.0	1129.0	1424.0	OK
worker2/PPCC/jug/s1/j0/n9/base	220	20.0		0.0	0.0	1107.0	1344.0	OK
worker2/PPCC/jug/s1/j1/n0/base	360	20.0		0.0	0.0	1148.0	1454.0	OK
worker2/PPCC/jug/s1/j1/n1/base	360	20.0		0.0	0.0	1215.0	1475.0	OK
worker2/PPCC/jug/s1/j1/n2/base	360	20.0		0.0	0.0	1147.0	1400.0	OK
worker2/PPCC/jug/s1/j1/n3/base	360	20.0		0.0	0.0	1221.0	1387.0	OK
worker2/PPCC/jug/s1/j1/n4/base	295	20.0		0.0	0.0	1060.0	1314.0	OK
worker2/PPCC/jug/s1/j1/n5/base	360	20.0		0.0	0.0	1147.0	1334.0	OK
worker2/PPCC/jug/s1/j1/n6/base	360	20.0		0.0	0.0	1171.0	1341.0	OK
worker2/PPCC/jug/s1/j1/n7/base	360	20.0		0.0	0.0	1147.0	1361.0	OK
worker2/PPCC/jug/s1/j1/n8/base	203	20.0		0.0	0.0	1109.0	1325.0	OK
worker2/PPCC/jug/s1/j1/n9/base	153	20.0		0.0	0.0	1099.0	1334.0	OK
worker2/PPCC/jug/s1/j2/n0/base	360	20.0		0.0	0.0	1154.0	1421.0	OK
worker2/PPCC/jug/s1/j2/n1/base	360	20.0		0.0	0.0	1127.0	1473.0	OK
worker2/PPCC/jug/s1/j2/n2/base	360	20.0		0.0	0.0	1124.0	1431.0	OK
worker2/PPCC/jug/s1/j2/n3/base	360	20.0		0.0	0.0	1119.0	1390.0	OK
worker2/PPCC/jug/s1/j2/n4/base	360	20.0		0.0	0.0	1110.0	1331.0	OK
worker2/PPCC/jug/s1/j2/n5/base	360	20.0		0.0	0.0	1115.0	1346.0	OK
worker2/PPCC/jug/s1/j2/n6/base	360	20.0		0.0	0.0	1126.0	1348.0	OK
worker2/PPCC/jug/s1/j2/n7/base	360	20.0		0.0	0.0	1125.0	1344.0	OK
worker2/PPCC/jug/s1/j2/n8/base	360	20.0		0.0	0.0	1160.0	1362.0	OK
worker2/PPCC/jug/s1/j2/n9/base	360	20.0		0.0	0.0	1127.0	1382.0	OK
worker2/PPCC/jug/s1/j3/n0/base	333	20.0		0.0	0.0	1155.0	1450.0	OK
worker2/PPCC/jug/s1/j3/n1/base	220	20.0		0.0	0.0	1158.0	1495.0	OK
worker2/PPCC/jug/s1/j3/n2/base	360	20.0		0.0	0.0	1127.0	1414.0	OK
worker2/PPCC/jug/s1/j3/n3/base	360	20.0		0.0	0.0	1140.0	1374.0	OK
worker2/PPCC/jug/s1/j3/n4/base	125	20.0		0.0	0.0	1060.0	1329.0	OK
worker2/PPCC/jug/s1/j3/n5/base	200	20.0		0.0	0.0	1022.0	1346.0	OK
worker2/PPCC/jug/s1/j3/n6/base	360	20.0		0.0	0.0	1122.0	1346.0	OK
worker2/PPCC/jug/s1/j3/n7/base	360	20.0		0.0	0.0	1162.0	1357.0	OK
worker2/PPCC/jug/s1/j3/n8/base	323	20.0		0.0	0.0	1134.0	1340.0	OK
worker2/PPCC/jug/s1/j3/n9/base	360	20.0		0.0	0.0	1135.0	1350.0	OK
worker2/PPCC/jug/s1/j4/n0/base	215	20.0		0.0	0.0	1102.0	1432.0	OK
worker2/PPCC/jug/s1/j4/n1/base	140	20.0		0.0	0.0	1083.0	1432.0	OK
worker2/PPCC/jug/s1/j4/n2/base	213	20.0		0.0	0.0	1071.0	1403.0	OK
worker2/PPCC/jug/s1/j4/n3/base	203	20.0		0.0	0.0	1059.0	1376.0	OK
worker2/PPCC/jug/s1/j4/n4/base	203	20.0		0.0	0.0	1046.0	1294.0	OK
worker2/PPCC/jug/s1/j4/n5/base	360	20.0		0.0	0.0	1143.0	1375.0	OK
worker2/PPCC/jug/s1/j4/n6/base	195	20.0		0.0	0.0	1067.0	1351.0	OK
worker2/PPCC/jug/s1/j4/n7/base	360	20.0		0.0	0.0	1146.0	1471.0	OK
worker2/PPCC/jug/s1/j4/n8/base	360	20.0		0.0	0.0	1170.0	1341.0	OK
worker2/PPCC/jug/s1/j4/n9/base	360	20.0		0.0	0.0	1157.0	1314.0	OK
worker2/PPCC/jug/s2/j0/n0/base	360	20.0		0.0	0.0	868.0	1005.0	OK
worker2/PPCC/jug/s2/j0/n1/base	360	20.0		0.0	0.0	891.0	1001.0	OK
worker2/PPCC/jug/s2/j0/n2/base	360	20.0		0.0	0.0	872.0	1002.0	OK
worker2/PPCC/jug/s2/j0/n3/base	360	20.0		0.0	0.0	857.0	1012.0	OK
worker2/PPCC/jug/s2/j0/n4/base	360	20.0		0.0	0.0	895.0	1015.0	OK
worker2/PPCC/jug/s2/j0/n5/base	360	20.0		0.0	0.0	811.0	1008.0	OK
worker2/PPCC/jug/s2/j0/n6/base	360	20.0		0.0	0.0	819.0	1008.0	OK
worker2/PPCC/jug/s2/j0/n7/base	360	20.0		0.0	0.0	832.0	1030.0	OK
worker2/PPCC/jug/s2/j0/n8/base	360	20.0		0.0	0.0	837.0	999.0	OK
worker2/PPCC/jug/s2/j0/n9/base	360	20.0		0.0	0.0	863.0	1006.0	OK
worker2/PPCC/jug/s2/j1/n0/base	360	20.0		0.0	0.0	757.0	1009.0	OK
worker2/PPCC/jug/s2/j1/n1/base	360	20.0		0.0	0.0	847.0	1011.0	OK
worker2/PPCC/jug/s2/j1/n2/base	360	20.0		0.0	0.0	770.0	1005.0	OK
worker2/PPCC/jug/s2/j1/n3/base	360	20.0		0.0	0.0	832.0	1001.0	OK
worker2/PPCC/jug/s2/j1/n4/base	360	20.0		0.0	0.0	852.0	1011.0	OK
worker2/PPCC/jug/s2/j1/n5/base	360	20.0		0.0	0.0	858.0	1011.0	OK
worker2/PPCC/jug/s2/j1/n6/base	360	20.0		0.0	0.0	876.0	1013.0	OK
worker2/PPCC/jug/s2/j1/n7/base	360	20.0		0.0	0.0	829.0	1008.0	OK
worker2/PPCC/jug/s2/j1/n8/base	360	20.0		0.0	0.0	806.0	1009.0	OK
worker2/PPCC/jug/s2/j1/n9/base	360	20.0		0.0	0.0	829.0	1009.0	OK
worker2/PPCC/jug/s2/j2/n0/base	360	20.0		0.0	0.0	689.0	1032.0	OK
worker2/PPCC/jug/s2/j2/n1/base	108	20.0		0.0	0.0	859.0	1040.0	OK
worker2/PPCC/jug/s2/j2/n2/base	360	20.0		0.0	0.0	778.0	1027.0	OK
worker2/PPCC/jug/s2/j2/n3/base	200	20.0		0.0	0.0	826.0	1038.0	OK
worker2/PPCC/jug/s2/j2/n4/base	360	20.0		0.0	0.0	740.0	1020.0	OK
worker2/PPCC/jug/s2/j2/n5/base	360	20.0		0.0	0.0	888.0	1023.0	OK
worker2/PPCC/jug/s2/j2/n6/base	360	20.0		0.0	0.0	864.0	1021.0	OK
worker2/PPCC/jug/s2/j2/n7/base	360	20.0		0.0	0.0	791.0	1028.0	OK
worker2/PPCC/jug/s2/j2/n8/base	360	20.0		0.0	0.0	837.0	1021.0	OK
worker2/PPCC/jug/s2/j2/n9/base	360	20.0		0.0	0.0	778.0	1036.0	OK
worker2/PPCC/jug/s2/j3/n0/base	360	20.0		0.0	0.0	813.0	973.0	OK
worker2/PPCC/jug/s2/j3/n1/base	360	20.0		0.0	0.0	805.0	980.0	OK
worker2/PPCC/jug/s2/j3/n2/base	360	20.0		0.0	0.0	822.0	979.0	OK
worker2/PPCC/jug/s2/j3/n3/base	360	20.0		0.0	0.0	834.0	1002.0	OK
worker2/PPCC/jug/s2/j3/n4/base	360	20.0		0.0	0.0	801.0	984.0	OK
worker2/PPCC/jug/s2/j3/n5/base	360	20.0		0.0	0.0	828.0	982.0	OK
worker2/PPCC/jug/s2/j3/n6/base	360	20.0		0.0	0.0	810.0	988.0	OK
worker2/PPCC/jug/s2/j3/n7/base	360	20.0		0.0	0.0	810.0	979.0	OK
worker2/PPCC/jug/s2/j3/n8/base	360	20.0		0.0	0.0	792.0	1011.0	OK
worker2/PPCC/jug/s2/j3/n9/base	360	20.0		0.0	0.0	804.0	973.0	OK
worker2/PPCC/jug/s2/j4/n0/base	360	20.0		0.0	0.0	842.0	1008.0	OK
